State,5,10,25,50,100
Alabama,"[3527, 2928, 1361, 2071, 2460]","[3527, 2928, 1361, 2071, 2460, 2626, 2278, 2604, 50, 308]","[3527, 2928, 1361, 2071, 2460, 2626, 2278, 2604, 50, 308, 608, 2913, 801, 3876, 3238, 1159, 2504, 171, 463, 1586, 1139, 1718, 1336, 2427, 3228]","[3527, 2928, 1361, 2071, 2460, 2626, 2278, 2604, 50, 308, 608, 2913, 801, 3876, 3238, 1159, 2504, 171, 463, 1586, 1139, 1718, 1336, 2427, 3228, 2176, 2563, 393, 266, 2191, 2959, 3091, 27, 158, 164, 1708, 2862, 956, 468, 2389, 3796, 2908, 863, 2018, 2283, 2675, 1657, 251, 1788, 255]","[3527, 2928, 1361, 2071, 2460, 2626, 2278, 2604, 50, 308, 608, 2913, 801, 3876, 3238, 1159, 2504, 171, 463, 1586, 1139, 1718, 1336, 2427, 3228, 2176, 2563, 393, 266, 2191, 2959, 3091, 27, 158, 164, 1708, 2862, 956, 468, 2389, 3796, 2908, 863, 2018, 2283, 2675, 1657, 251, 1788, 255, 1157, 3857, 1300, 150, 152, 538, 163, 1320, 3882, 3115, 3243, 1071, 2172, 3247, 3889, 307, 2739, 2101, 3894, 1079, 317, 959, 1727, 1089, 834, 451, 1859, 2115, 2887, 3275, 2895, 1111, 477, 1501, 2270, 2021, 487, 1641, 491, 1137, 882, 3569, 1140, 1396, 1014, 3828, 2552, 636, 253, 767]"
Alaska,"[450, 3, 502, 377, 447]","[450, 3, 502, 377, 447, 448, 1, 496, 499, 380]","[450, 3, 502, 377, 447, 448, 1, 496, 499, 380, 0, 449, 454, 455, 205, 365, 495, 209, 497, 467, 214, 376, 474, 379, 319]","[450, 3, 502, 377, 447, 448, 1, 496, 499, 380, 0, 449, 454, 455, 205, 365, 495, 209, 497, 467, 214, 376, 474, 379, 319, 2, 4, 283, 289, 292, 296, 297, 441, 452, 325, 453, 456, 460, 206, 208, 222, 227, 487, 490, 492, 366, 494, 375, 378, 382]","[450, 3, 502, 377, 447, 448, 1, 496, 499, 380, 0, 449, 454, 455, 205, 365, 495, 209, 497, 467, 214, 376, 474, 379, 319, 2, 4, 283, 289, 292, 296, 297, 441, 452, 325, 453, 456, 460, 206, 208, 222, 227, 487, 490, 492, 366, 494, 375, 378, 382, 384, 5, 262, 7, 391, 275, 276, 287, 32, 39, 295, 298, 48, 437, 315, 443, 61, 446, 320, 321, 451, 334, 207, 464, 465, 210, 468, 215, 216, 344, 471, 219, 473, 476, 223, 224, 225, 226, 351, 228, 229, 353, 356, 488, 491, 498, 500, 245, 373, 254]"
Arizona,"[257, 3341, 369, 3347, 349]","[257, 3341, 369, 3347, 349, 320, 3, 265, 2873, 254]","[257, 3341, 369, 3347, 349, 320, 3, 265, 2873, 254, 256, 1, 3169, 3330, 5, 10, 3800, 272, 3251, 3348, 4117, 4343, 24, 3869, 255]","[257, 3341, 369, 3347, 349, 320, 3, 265, 2873, 254, 256, 1, 3169, 3330, 5, 10, 3800, 272, 3251, 3348, 4117, 4343, 24, 3869, 255, 0, 4, 264, 267, 4365, 4498, 20, 22, 4123, 4511, 3872, 36, 295, 3369, 4659, 312, 319, 3790, 3155, 4564, 4573, 3312, 376, 3322, 253]","[257, 3341, 369, 3347, 349, 320, 3, 265, 2873, 254, 256, 1, 3169, 3330, 5, 10, 3800, 272, 3251, 3348, 4117, 4343, 24, 3869, 255, 0, 4, 264, 267, 4365, 4498, 20, 22, 4123, 4511, 3872, 36, 295, 3369, 4659, 312, 319, 3790, 3155, 4564, 4573, 3312, 376, 3322, 253, 128, 258, 3333, 6, 262, 263, 3337, 3848, 3595, 268, 3340, 3342, 4111, 4496, 3346, 2454, 3350, 4122, 414, 928, 292, 296, 3250, 56, 314, 315, 2875, 4287, 64, 327, 335, 3152, 2130, 83, 3166, 4705, 4194, 228, 3173, 230, 3817, 3306, 3818, 366, 112, 370, 4217, 3324, 4349, 3327]"
Arkansas,"[202, 1003, 842, 1069, 1739]","[202, 1003, 842, 1069, 1739, 1028, 2001, 1300, 1308, 29]","[202, 1003, 842, 1069, 1739, 1028, 2001, 1300, 1308, 29, 960, 1667, 420, 996, 1252, 1636, 492, 2095, 1008, 1360, 1972, 23, 1274, 700, 1151]","[202, 1003, 842, 1069, 1739, 1028, 2001, 1300, 1308, 29, 960, 1667, 420, 996, 1252, 1636, 492, 2095, 1008, 1360, 1972, 23, 1274, 700, 1151, 1280, 2179, 1173, 1052, 540, 1569, 937, 1327, 1584, 1586, 310, 831, 1217, 2007, 1370, 992, 741, 1002, 748, 1518, 1263, 1520, 1913, 2043, 2044]","[202, 1003, 842, 1069, 1739, 1028, 2001, 1300, 1308, 29, 960, 1667, 420, 996, 1252, 1636, 492, 2095, 1008, 1360, 1972, 23, 1274, 700, 1151, 1280, 2179, 1173, 1052, 540, 1569, 937, 1327, 1584, 1586, 310, 831, 1217, 2007, 1370, 992, 741, 1002, 748, 1518, 1263, 1520, 1913, 2043, 2044, 779, 2060, 269, 781, 1296, 529, 2064, 916, 789, 2205, 932, 549, 1446, 1580, 816, 2096, 690, 566, 1976, 2110, 1984, 1474, 1859, 1223, 1864, 329, 1994, 205, 206, 589, 1750, 1623, 987, 1628, 1756, 1759, 1889, 1637, 1514, 491, 1004, 1005, 1390, 1135, 2159, 1137, 1268, 1270, 247, 249]"
California,"[3010, 23271, 2280, 1415, 17466]","[3010, 23271, 2280, 1415, 17466, 20995, 1380, 16648, 17421, 15096]","[3010, 23271, 2280, 1415, 17466, 20995, 1380, 16648, 17421, 15096, 17314, 24483, 15717, 3050, 14602, 3436, 1133, 15102, 19594, 10582, 14201, 3962, 10877, 10526, 11071]","[3010, 23271, 2280, 1415, 17466, 20995, 1380, 16648, 17421, 15096, 17314, 24483, 15717, 3050, 14602, 3436, 1133, 15102, 19594, 10582, 14201, 3962, 10877, 10526, 11071, 3723, 1298, 24467, 14745, 3872, 13857, 24480, 17449, 14381, 16310, 14904, 17465, 14527, 17992, 11082, 23252, 2136, 3673, 11485, 3677, 3044, 23268, 3180, 24557, 23293]","[3010, 23271, 2280, 1415, 17466, 20995, 1380, 16648, 17421, 15096, 17314, 24483, 15717, 3050, 14602, 3436, 1133, 15102, 19594, 10582, 14201, 3962, 10877, 10526, 11071, 3723, 1298, 24467, 14745, 3872, 13857, 24480, 17449, 14381, 16310, 14904, 17465, 14527, 17992, 11082, 23252, 2136, 3673, 11485, 3677, 3044, 23268, 3180, 24557, 23293, 24833, 16646, 15496, 17545, 19597, 17551, 10384, 1297, 1682, 23315, 10517, 24472, 17563, 1186, 14507, 3892, 23352, 14905, 23611, 23614, 17215, 17474, 3014, 21703, 17226, 11468, 1997, 11086, 17997, 10578, 19290, 19291, 23130, 17246, 13793, 2282, 13803, 3820, 25450, 2800, 24688, 14194, 2931, 3187, 3061, 24438, 1271, 16760, 20859, 3581]"
Colorado,"[2455, 3269, 1097, 3532, 3415]","[2455, 3269, 1097, 3532, 3415, 573, 2532, 3527, 3252, 989]","[2455, 3269, 1097, 3532, 3415, 573, 2532, 3527, 3252, 989, 3270, 296, 3657, 3402, 1100, 2444, 2445, 1647, 1234, 274, 3570, 3891, 2199, 2520, 605]","[2455, 3269, 1097, 3532, 3415, 573, 2532, 3527, 3252, 989, 3270, 296, 3657, 3402, 1100, 2444, 2445, 1647, 1234, 274, 3570, 3891, 2199, 2520, 605, 2177, 2183, 1939, 3859, 24, 159, 2980, 3623, 168, 3499, 2481, 54, 3388, 323, 1095, 2511, 3665, 3802, 1125, 1641, 3435, 2292, 2166, 3448, 767]","[2455, 3269, 1097, 3532, 3415, 573, 2532, 3527, 3252, 989, 3270, 296, 3657, 3402, 1100, 2444, 2445, 1647, 1234, 274, 3570, 3891, 2199, 2520, 605, 2177, 2183, 1939, 3859, 24, 159, 2980, 3623, 168, 3499, 2481, 54, 3388, 323, 1095, 2511, 3665, 3802, 1125, 1641, 3435, 2292, 2166, 3448, 767, 769, 3713, 4, 3716, 2695, 776, 3465, 3719, 3720, 3851, 3598, 2192, 786, 2323, 2453, 2328, 2201, 1690, 3873, 163, 3619, 2172, 3762, 564, 4021, 571, 3261, 3776, 1985, 3394, 1092, 3396, 2120, 3274, 1996, 1229, 1103, 1616, 3674, 2527, 227, 1900, 3436, 3565, 2031, 3951, 3571, 1908, 761, 764]"
Connecticut,"[842, 365, 946, 534, 348]","[842, 365, 946, 534, 348, 1186, 1763, 2215, 2609, 119]","[842, 365, 946, 534, 348, 1186, 1763, 2215, 2609, 119, 834, 229, 1829, 360, 2185, 1290, 333, 173, 1455, 944, 1811, 2677, 2358, 2391, 920]","[842, 365, 946, 534, 348, 1186, 1763, 2215, 2609, 119, 834, 229, 1829, 360, 2185, 1290, 333, 173, 1455, 944, 1811, 2677, 2358, 2391, 920, 764, 395, 914, 1684, 533, 2204, 2213, 1323, 940, 1457, 950, 1208, 1209, 1983, 1228, 2253, 1998, 93, 2152, 2283, 751, 1141, 1525, 1916, 1279]","[842, 365, 946, 534, 348, 1186, 1763, 2215, 2609, 119, 834, 229, 1829, 360, 2185, 1290, 333, 173, 1455, 944, 1811, 2677, 2358, 2391, 920, 764, 395, 914, 1684, 533, 2204, 2213, 1323, 940, 1457, 950, 1208, 1209, 1983, 1228, 2253, 1998, 93, 2152, 2283, 751, 1141, 1525, 1916, 1279, 897, 1027, 1156, 2310, 1031, 265, 394, 2697, 1681, 2195, 791, 2589, 2334, 2590, 930, 1573, 1407, 2344, 2219, 1709, 1203, 821, 2488, 1979, 1212, 1340, 1086, 1214, 2495, 580, 581, 1220, 2244, 969, 1358, 1871, 80, 1233, 2256, 1491, 2517, 215, 733, 1893, 230, 1259, 1648, 2417, 2301, 127]"
Delaware,"[33, 390, 555, 60, 62]","[33, 390, 555, 60, 62, 673, 547, 583, 649, 664]","[33, 390, 555, 60, 62, 673, 547, 583, 649, 664, 2, 420, 198, 71, 104, 522, 13, 462, 622, 639, 532, 567, 633, 410, 31]","[33, 390, 555, 60, 62, 673, 547, 583, 649, 664, 2, 420, 198, 71, 104, 522, 13, 462, 622, 639, 532, 567, 633, 410, 31, 643, 647, 142, 656, 408, 550, 167, 562, 692, 54, 439, 444, 458, 336, 464, 466, 469, 218, 93, 478, 359, 490, 113, 502, 383]","[33, 390, 555, 60, 62, 673, 547, 583, 649, 664, 2, 420, 198, 71, 104, 522, 13, 462, 622, 639, 532, 567, 633, 410, 31, 643, 647, 142, 656, 408, 550, 167, 562, 692, 54, 439, 444, 458, 336, 464, 466, 469, 218, 93, 478, 359, 490, 113, 502, 383, 384, 1, 515, 260, 12, 270, 527, 17, 273, 661, 662, 283, 28, 545, 418, 38, 678, 41, 42, 425, 175, 563, 436, 53, 566, 56, 440, 441, 443, 572, 63, 192, 65, 449, 575, 197, 330, 460, 461, 465, 467, 470, 598, 94, 355, 620, 241, 625, 630, 634]"
Florida,"[11587, 5100, 6064, 12732, 6140]","[11587, 5100, 6064, 12732, 6140, 585, 9162, 5483, 12841, 5118]","[11587, 5100, 6064, 12732, 6140, 585, 9162, 5483, 12841, 5118, 4928, 9762, 5764, 13223, 5097, 6095, 5746, 179, 6068, 7314, 374, 11607, 4697, 5081, 4541]","[11587, 5100, 6064, 12732, 6140, 585, 9162, 5483, 12841, 5118, 4928, 9762, 5764, 13223, 5097, 6095, 5746, 179, 6068, 7314, 374, 11607, 4697, 5081, 4541, 263, 1290, 2698, 3466, 1940, 4884, 11931, 5290, 3379, 2364, 12864, 7754, 8915, 10323, 12763, 8284, 2141, 5344, 6115, 3430, 107, 621, 2031, 3958, 3452]","[11587, 5100, 6064, 12732, 6140, 585, 9162, 5483, 12841, 5118, 4928, 9762, 5764, 13223, 5097, 6095, 5746, 179, 6068, 7314, 374, 11607, 4697, 5081, 4541, 263, 1290, 2698, 3466, 1940, 4884, 11931, 5290, 3379, 2364, 12864, 7754, 8915, 10323, 12763, 8284, 2141, 5344, 6115, 3430, 107, 621, 2031, 3958, 3452, 8193, 4739, 5379, 6147, 3335, 13200, 1809, 531, 275, 3475, 7316, 8212, 3353, 11420, 13217, 3623, 2600, 12455, 2478, 3635, 3126, 6072, 12344, 9280, 1991, 3400, 3405, 4303, 1747, 10195, 5085, 10077, 13278, 13280, 8929, 8290, 5347, 2663, 5736, 11623, 10348, 11756, 1903, 5359, 8816, 5490, 10228, 3961, 6907, 3324]"
Georgia,"[709, 7228, 2867, 5557, 2972]","[709, 7228, 2867, 5557, 2972, 4773, 7207, 4749, 6812, 2815]","[709, 7228, 2867, 5557, 2972, 4773, 7207, 4749, 6812, 2815, 704, 225, 1413, 4391, 6440, 1929, 7275, 6700, 5741, 7053, 208, 7282, 2809, 4412, 3071]","[709, 7228, 2867, 5557, 2972, 4773, 7207, 4749, 6812, 2815, 704, 225, 1413, 4391, 6440, 1929, 7275, 6700, 5741, 7053, 208, 7282, 2809, 4412, 3071, 385, 5507, 2951, 5896, 7047, 6414, 4893, 6436, 5670, 6823, 2996, 5432, 5690, 187, 6847, 6597, 198, 6856, 7242, 5975, 6875, 7395, 4972, 3057, 5617]","[709, 7228, 2867, 5557, 2972, 4773, 7207, 4749, 6812, 2815, 704, 225, 1413, 4391, 6440, 1929, 7275, 6700, 5741, 7053, 208, 7282, 2809, 4412, 3071, 385, 5507, 2951, 5896, 7047, 6414, 4893, 6436, 5670, 6823, 2996, 5432, 5690, 187, 6847, 6597, 198, 6856, 7242, 5975, 6875, 7395, 4972, 3057, 5617, 1408, 4992, 5377, 1412, 1161, 11, 267, 395, 7052, 6161, 6417, 4245, 7063, 24, 5530, 2715, 6813, 6815, 7327, 3361, 6690, 3235, 6312, 685, 2865, 5433, 1595, 1980, 60, 3266, 6342, 583, 5066, 6346, 4556, 7117, 5839, 211, 5590, 7256, 3163, 6109, 4322, 7396, 229, 7142, 4328, 3692, 6257, 6783]"
Hawaii,"[0, 772, 73, 946, 53]","[0, 772, 73, 946, 53, 768, 103, 716, 597, 63]","[0, 772, 73, 946, 53, 768, 103, 716, 597, 63, 128, 322, 898, 1027, 1028, 41, 919, 465, 881, 21, 151, 952, 891, 61, 766]","[0, 772, 73, 946, 53, 768, 103, 716, 597, 63, 128, 322, 898, 1027, 1028, 41, 919, 465, 881, 21, 151, 952, 891, 61, 766, 401, 793, 288, 928, 162, 942, 689, 694, 58, 62, 456, 586, 76, 973, 78, 722, 468, 475, 95, 737, 868, 107, 1006, 500, 765]","[0, 772, 73, 946, 53, 768, 103, 716, 597, 63, 128, 322, 898, 1027, 1028, 41, 919, 465, 881, 21, 151, 952, 891, 61, 766, 401, 793, 288, 928, 162, 942, 689, 694, 58, 62, 456, 586, 76, 973, 78, 722, 468, 475, 95, 737, 868, 107, 1006, 500, 765, 769, 770, 261, 1032, 138, 396, 1037, 20, 149, 895, 25, 1023, 540, 169, 42, 171, 300, 426, 819, 52, 565, 695, 951, 702, 64, 451, 68, 69, 71, 74, 330, 714, 77, 590, 591, 81, 82, 853, 217, 90, 353, 485, 619, 876, 882, 883, 120, 893, 126, 767]"
Idaho,"[998, 1267, 470, 382, 1087]","[998, 1267, 470, 382, 1087, 768, 397, 334, 849, 415]","[998, 1267, 470, 382, 1087, 768, 397, 334, 849, 415, 416, 673, 868, 396, 780, 1100, 463, 784, 1101, 1138, 1169, 596, 887, 600, 475]","[998, 1267, 470, 382, 1087, 768, 397, 334, 849, 415, 416, 673, 868, 396, 780, 1100, 463, 784, 1101, 1138, 1169, 596, 887, 600, 475, 777, 782, 1044, 1173, 1047, 1278, 681, 940, 832, 706, 850, 856, 472, 473, 476, 1118, 607, 865, 877, 751, 882, 1144, 761, 635, 894]","[998, 1267, 470, 382, 1087, 768, 397, 334, 849, 415, 416, 673, 868, 396, 780, 1100, 463, 784, 1101, 1138, 1169, 596, 887, 600, 475, 777, 782, 1044, 1173, 1047, 1278, 681, 940, 832, 706, 850, 856, 472, 473, 476, 1118, 607, 865, 877, 751, 882, 1144, 761, 635, 894, 898, 1026, 516, 1161, 778, 1035, 781, 783, 1039, 913, 1170, 403, 531, 788, 406, 666, 669, 803, 1188, 422, 679, 1193, 426, 557, 813, 814, 816, 50, 693, 694, 1089, 70, 1098, 332, 847, 1103, 467, 725, 1143, 471, 857, 734, 354, 1250, 1263, 241, 1137, 502, 758, 507]"
Illinois,"[5376, 451, 9004, 9837, 7573]","[5376, 451, 9004, 9837, 7573, 7426, 4488, 6056, 3949, 7472]","[5376, 451, 9004, 9837, 7573, 7426, 4488, 6056, 3949, 7472, 9566, 8292, 7974, 73, 7371, 8332, 7821, 5614, 2894, 9003, 8273, 595, 7931, 7261, 5598]","[5376, 451, 9004, 9837, 7573, 7426, 4488, 6056, 3949, 7472, 9566, 8292, 7974, 73, 7371, 8332, 7821, 5614, 2894, 9003, 8273, 595, 7931, 7261, 5598, 6788, 261, 4613, 7819, 6934, 4249, 294, 5415, 9255, 58, 4670, 2509, 8400, 7761, 7252, 4316, 6493, 6241, 5604, 9700, 4967, 8554, 9711, 1524, 9724]","[5376, 451, 9004, 9837, 7573, 7426, 4488, 6056, 3949, 7472, 9566, 8292, 7974, 73, 7371, 8332, 7821, 5614, 2894, 9003, 8273, 595, 7931, 7261, 5598, 6788, 261, 4613, 7819, 6934, 4249, 294, 5415, 9255, 58, 4670, 2509, 8400, 7761, 7252, 4316, 6493, 6241, 5604, 9700, 4967, 8554, 9711, 1524, 9724, 9601, 8322, 8323, 134, 7943, 8583, 1417, 4618, 2827, 7436, 7695, 3602, 4498, 3993, 6042, 8601, 9244, 8350, 3747, 7844, 5797, 6821, 9635, 9769, 170, 5418, 8490, 7725, 3758, 6447, 8751, 7990, 1468, 4797, 9026, 4678, 327, 6992, 4183, 9438, 2400, 6498, 6884, 7919, 112, 6005, 6774, 4090, 1917, 4607]"
Indiana,"[2017, 2178, 1350, 2252, 2162]","[2017, 2178, 1350, 2252, 2162, 2180, 3910, 2184, 2421, 2686]","[2017, 2178, 1350, 2252, 2162, 2180, 3910, 2184, 2421, 2686, 2336, 3425, 2152, 2222, 2607, 3023, 3986, 1396, 2262, 2135, 2806, 3094, 3386, 29, 2399]","[2017, 2178, 1350, 2252, 2162, 2180, 3910, 2184, 2421, 2686, 2336, 3425, 2152, 2222, 2607, 3023, 3986, 1396, 2262, 2135, 2806, 3094, 3386, 29, 2399, 1667, 133, 2824, 2829, 143, 18, 671, 2465, 1847, 3133, 3902, 3396, 1871, 4178, 3923, 4569, 2144, 2916, 4197, 2406, 3047, 4326, 365, 2414, 1919]","[2017, 2178, 1350, 2252, 2162, 2180, 3910, 2184, 2421, 2686, 2336, 3425, 2152, 2222, 2607, 3023, 3986, 1396, 2262, 2135, 2806, 3094, 3386, 29, 2399, 1667, 133, 2824, 2829, 143, 18, 671, 2465, 1847, 3133, 3902, 3396, 1871, 4178, 3923, 4569, 2144, 2916, 4197, 2406, 3047, 4326, 365, 2414, 1919, 3209, 2186, 2826, 3338, 3346, 532, 2324, 2070, 2840, 25, 1179, 3483, 2591, 2080, 4135, 4265, 1194, 943, 5168, 1203, 3894, 441, 4544, 4928, 3010, 2630, 968, 3913, 3530, 4940, 5068, 979, 3028, 3029, 3157, 4055, 2265, 4442, 4828, 4575, 5215, 3179, 4204, 1648, 4594, 627, 118, 3320, 4989, 5119]"
Iowa,"[32, 2401, 2497, 1786, 543]","[32, 2401, 2497, 1786, 543, 514, 68, 511, 397, 1439]","[32, 2401, 2497, 1786, 543, 514, 68, 511, 397, 1439, 1440, 225, 516, 1477, 102, 1063, 1064, 1449, 2139, 1457, 2130, 2616, 730, 474, 1723]","[32, 2401, 2497, 1786, 543, 514, 68, 511, 397, 1439, 1440, 225, 516, 1477, 102, 1063, 1064, 1449, 2139, 1457, 2130, 2616, 730, 474, 1723, 1796, 2315, 2574, 1807, 1810, 1530, 2067, 2332, 1060, 2481, 1330, 1459, 1335, 1727, 2498, 455, 716, 460, 619, 1771, 750, 1650, 1651, 1781, 1658]","[32, 2401, 2497, 1786, 543, 514, 68, 511, 397, 1439, 1440, 225, 516, 1477, 102, 1063, 1064, 1449, 2139, 1457, 2130, 2616, 730, 474, 1723, 1796, 2315, 2574, 1807, 1810, 1530, 2067, 2332, 1060, 2481, 1330, 1459, 1335, 1727, 2498, 455, 716, 460, 619, 1771, 750, 1650, 1651, 1781, 1658, 2179, 2437, 1670, 520, 906, 1419, 2582, 154, 1442, 553, 1583, 1714, 2099, 2612, 2614, 1465, 2618, 1339, 2363, 2365, 959, 63, 2623, 2625, 2371, 1988, 965, 1605, 2627, 2504, 1101, 847, 1872, 2645, 1751, 1753, 1884, 221, 2396, 99, 1507, 101, 2278, 2660, 237, 2415, 2546, 2677, 758, 2679]"
Kansas,"[1542, 2076, 461, 1843, 2204]","[1542, 2076, 461, 1843, 2204, 424, 400, 1333, 501, 1086]","[1542, 2076, 461, 1843, 2204, 424, 400, 1333, 501, 1086, 609, 1155, 229, 2043, 266, 459, 2221, 431, 371, 532, 503, 1241, 1242, 283, 2271]","[1542, 2076, 461, 1843, 2204, 424, 400, 1333, 501, 1086, 609, 1155, 229, 2043, 266, 459, 2221, 431, 371, 532, 503, 1241, 1242, 283, 2271, 2177, 1539, 2312, 2315, 2320, 19, 1056, 430, 1459, 1080, 64, 198, 1752, 89, 1759, 1760, 1122, 2279, 232, 2028, 2032, 2291, 1782, 2044, 1151]","[1542, 2076, 461, 1843, 2204, 424, 400, 1333, 501, 1086, 609, 1155, 229, 2043, 266, 459, 2221, 431, 371, 532, 503, 1241, 1242, 283, 2271, 2177, 1539, 2312, 2315, 2320, 19, 1056, 430, 1459, 1080, 64, 198, 1752, 89, 1759, 1760, 1122, 2279, 232, 2028, 2032, 2291, 1782, 2044, 1151, 1160, 1803, 1551, 144, 788, 1685, 535, 1178, 2202, 545, 420, 1709, 1838, 432, 434, 435, 1715, 2359, 2364, 1472, 453, 200, 458, 2251, 78, 847, 1233, 1874, 211, 2130, 2259, 344, 2137, 858, 1628, 1502, 226, 1764, 485, 2277, 2283, 1644, 366, 1774, 2286, 499, 1781, 1016, 2298, 510]"
